ISO3;Year;Drought;Extreme Temperature;Flood;Landslide;Storm;Wildfire;TOTAL
AFG;1980;;;1;;;;1
AFG;1981;;;;;;;
AFG;1982;;;;;;;
AFG;1983;;;;;;;
AFG;1984;;;;;;;
AFG;1985;;;;;;;
AFG;1986;;;;;;;
AFG;1987;;;;1;;;1
AFG;1988;;;1;;;;1
AFG;1989;;;;;;;
AFG;1990;;1;;;;;1
AFG;1991;;1;3;;;;4
AFG;1992;;;2;;;;2
AFG;1993;;;;2;1;;3
AFG;1994;;;;;;;
AFG;1995;;;2;1;;;3
AFG;1996;;;1;;;;1
AFG;1997;;;2;1;;;3
AFG;1998;;;1;1;;;2
AFG;1999;;;1;;;1;2
AFG;2000;1;;;;;;1
AFG;2001;;2;;;;;2
AFG;2002;;;4;1;;;5
AFG;2003;;;8;;;;8
AFG;2004;;;2;;;;2
AFG;2005;;1;8;;1;;10
AFG;2006;1;;7;2;2;;12
AFG;2007;;;7;;;;7
AFG;2008;1;1;1;;;;3
AFG;2009;;;3;1;;;4
AFG;2010;;;2;2;;;4
AFG;2011;1;;2;;1;;4
AFG;2012;;1;6;3;;;10
AFG;2013;;;4;1;;;5
AFG;2014;;;2;;1;;3
AFG;2015;;;1;4;;;5
AFG;2016;;;4;;;;4
AFG;2017;;;1;2;2;;5
AFG;2018;1;;3;1;;;5
AFG;2019;;;6;1;;;7
AFG;2020;;;5;1;1;;7
AFG;2021;1;;2;1;;;4
AFG;2022;;;5;1;;;6
AGO;1980;;;;;;;
AGO;1981;1;;;;;;1
AGO;1982;;;;;;;
AGO;1983;;;;;;;
AGO;1984;;;;;;;
AGO;1985;1;;;;;;1
AGO;1986;;;;;;;
AGO;1987;;;;;;;
AGO;1988;;;;;;;
AGO;1989;1;;1;;;;2
AGO;1990;;;;;;;
AGO;1991;;;;;;;
AGO;1992;;;;;;;
AGO;1993;;;;;;;
AGO;1994;;;;;;;
AGO;1995;;;;;;;
AGO;1996;;;;;;;
AGO;1997;1;;;;;;1
AGO;1998;;;;;;;
AGO;1999;;;;;;;
AGO;2000;;;4;1;;;5
AGO;2001;1;;2;;;;3
AGO;2002;;;1;;;;1
AGO;2003;;;2;;;;2
AGO;2004;1;;3;;;;4
AGO;2005;;;1;;;;1
AGO;2006;;;1;;;;1
AGO;2007;;;2;;;;2
AGO;2008;;;1;;;;1
AGO;2009;;;3;;;;3
AGO;2010;;;3;;;;3
AGO;2011;;;4;;;;4
AGO;2012;1;;;;;;1
AGO;2013;;;1;;;;1
AGO;2014;;;;;;;
AGO;2015;;;3;;;;3
AGO;2016;;;4;;;;4
AGO;2017;1;;1;;;;2
AGO;2018;;;1;;;;1
AGO;2019;;;3;;;;3
AGO;2020;1;;2;;;;3
AGO;2021;;;2;;;;2
AGO;2022;;;;;;;
AIA;1980;;;;;;;
AIA;1981;;;;;;;
AIA;1982;;;;;;;
AIA;1983;;;;;;;
AIA;1984;;;;;;;
AIA;1985;;;;;;;
AIA;1986;;;;;;;
AIA;1987;;;;;;;
AIA;1988;;;;;;;
AIA;1989;;;;;;;
AIA;1990;;;;;;;
AIA;1991;;;;;;;
AIA;1992;;;;;;;
AIA;1993;;;;;;;
AIA;1994;;;;;;;
AIA;1995;;;;;;;
AIA;1996;;;;;;;
AIA;1997;;;;;;;
AIA;1998;;;;;;;
AIA;1999;;;;;1;;1
AIA;2000;;;;;;;
AIA;2001;;;;;;;
AIA;2002;;;;;;;
AIA;2003;;;;;;;
AIA;2004;;;;;;;
AIA;2005;;;;;;;
AIA;2006;;;;;;;
AIA;2007;;;;;;;
AIA;2008;;;;;;;
AIA;2009;;;;;;;
AIA;2010;;;;;;;
AIA;2011;;;;;;;
AIA;2012;;;;;;;
AIA;2013;;;;;;;
AIA;2014;;;;;;;
AIA;2015;;;;;;;
AIA;2016;;;;;;;
AIA;2017;;;;;1;;1
AIA;2018;;;;;;;
AIA;2019;;;;;;;
AIA;2020;;;;;;;
AIA;2021;;;;;;;
AIA;2022;;;;;;;
ALB;1980;;;;;;;
ALB;1981;;;;;;;
ALB;1982;;;;;;;
ALB;1983;;;;;;;
ALB;1984;;;;;;;
ALB;1985;;1;;1;;;2
ALB;1986;;;;;;;
ALB;1987;;;;;;;
ALB;1988;;;;;;;
ALB;1989;1;;;;;;1
ALB;1990;;;;;;;
ALB;1991;;;;;;;
ALB;1992;;;1;;;;1
ALB;1993;;;;;;;
ALB;1994;;;;;;;
ALB;1995;;;2;;;;2
ALB;1996;;;;;;;
ALB;1997;;;1;;;;1
ALB;1998;;;;;;;
ALB;1999;;;;;;;
ALB;2000;;;;;;;
ALB;2001;;;;;;;
ALB;2002;;;1;;1;;2
ALB;2003;;;;;;;
ALB;2004;;1;1;;;;2
ALB;2005;;;1;;1;;2
ALB;2006;;;;;;;
ALB;2007;;1;;;;1;2
ALB;2008;;;;;;;
ALB;2009;;;1;;;;1
ALB;2010;;;1;;;;1
ALB;2011;;;;;;;
ALB;2012;;1;;;;;1
ALB;2013;;;;;;;
ALB;2014;;;;;;;
ALB;2015;;;3;;;;3
ALB;2016;;;1;;;;1
ALB;2017;;1;1;;;;2
ALB;2018;;;1;;;;1
ALB;2019;;;;;;;
ALB;2020;;;;;;;
ALB;2021;;;1;;;;1
ALB;2022;;;;;;;
ANT;1980;;;;;;;
ANT;1981;;;;;;;
ANT;1982;;;;;;;
ANT;1983;;;;;;;
ANT;1984;;;;;;;
ANT;1985;;;;;;;
ANT;1986;;;;;;;
ANT;1987;;;;;;;
ANT;1988;;;;;;;
ANT;1989;;;;;1;;1
ANT;1990;;;;;;;
ANT;1991;;;;;;;
ANT;1992;;;;;;;
ANT;1993;;;;;;;
ANT;1994;;;;;;;
ANT;1995;;;;;1;;1
ANT;1996;;;;;;;
ANT;1997;;;;;;;
ANT;1998;;;;;;;
ANT;1999;;;;;;;
ANT;2000;;;;;;;
ANT;2001;;;;;;;
ANT;2002;;;;;;;
ANT;2003;;;;;;;
ANT;2004;;;;;;;
ANT;2005;;;;;;;
ANT;2006;;;;;;;
ANT;2007;;;;;;;
ANT;2008;;;;;;;
ANT;2009;;;;;;;
ANT;2010;;;;;;;
ANT;2011;;;;;;;
ANT;2012;;;;;;;
ANT;2013;;;;;;;
ANT;2014;;;;;;;
ANT;2015;;;;;;;
ANT;2016;;;;;;;
ANT;2017;;;;;;;
ANT;2018;;;;;;;
ANT;2019;;;;;;;
ANT;2020;;;;;;;
ANT;2021;;;;;;;
ANT;2022;;;;;;;
ARE;1980;;;;;;;
ARE;1981;;;;;;;
ARE;1982;;;;;;;
ARE;1983;;;;;;;
ARE;1984;;;;;;;
ARE;1985;;;;;;;
ARE;1986;;;;;;;
ARE;1987;;;;;;;
ARE;1988;;;;;;;
ARE;1989;;;;;;;
ARE;1990;;;;;;;
ARE;1991;;;;;;;
ARE;1992;;;;;;;
ARE;1993;;;;;;;
ARE;1994;;;;;;;
ARE;1995;;;;;;;
ARE;1996;;;;;;;
ARE;1997;;;;;;;
ARE;1998;;;;;;;
ARE;1999;;;;;;;
ARE;2000;;;;;;;
ARE;2001;;;;;;;
ARE;2002;;;;;;;
ARE;2003;;;;;;;
ARE;2004;;;;;;;
ARE;2005;;;;;;;
ARE;2006;;;;;;;
ARE;2007;;;;;;;
ARE;2008;;;;;;;
ARE;2009;;;;;;;
ARE;2010;;;;;;;
ARE;2011;;;;;;;
ARE;2012;;;;;;;
ARE;2013;;;;;;;
ARE;2014;;;;;;;
ARE;2015;;;;;;;
ARE;2016;;;;;;;
ARE;2017;;;1;;;;1
ARE;2018;;;;;;;
ARE;2019;;;;;;;
ARE;2020;;;;;;;
ARE;2021;;;;;;;
ARE;2022;;;;;;;
ARG;1980;;;2;;;;2
ARG;1981;;;;;;;
ARG;1982;;;1;;;;1
ARG;1983;;;2;;;;2
ARG;1984;;;;1;;;1
ARG;1985;;;2;;;;2
ARG;1986;;;1;;1;;2
ARG;1987;;;1;;1;1;3
ARG;1988;;;1;;;;1
ARG;1989;;;;;;;
ARG;1990;;;1;;;;1
ARG;1991;;;;;;;
ARG;1992;;;2;;;;2
ARG;1993;;;3;;1;;4
ARG;1994;;;;;;1;1
ARG;1995;;1;2;;1;;4
ARG;1996;;;;;;;
ARG;1997;;;1;;;;1
ARG;1998;;;1;;1;;2
ARG;1999;;;;;;1;1
ARG;2000;;1;4;;2;1;8
ARG;2001;;1;3;;2;1;7
ARG;2002;;1;1;;1;;3
ARG;2003;1;;2;;1;;4
ARG;2004;;1;2;;;;3
ARG;2005;;;;;1;;1
ARG;2006;;;1;;;;1
ARG;2007;;1;2;;;;3
ARG;2008;;;1;;;;1
ARG;2009;1;;2;1;1;;5
ARG;2010;;1;;;;;1
ARG;2011;;;;;;;
ARG;2012;;;1;;2;;3
ARG;2013;;;1;;1;;2
ARG;2014;;;3;1;;;4
ARG;2015;;;3;;1;;4
ARG;2016;;;2;;;;2
ARG;2017;;;3;1;;;4
ARG;2018;1;;3;;1;;5
ARG;2019;1;;3;;;;4
ARG;2020;;;1;;1;;2
ARG;2021;;;1;;;1;2
ARG;2022;;;;;;1;1
ARM;1980;;;;;;;
ARM;1981;;;;;;;
ARM;1982;;;;;;;
ARM;1983;;;;;;;
ARM;1984;;;;;;;
ARM;1985;;;;;;;
ARM;1986;;;;;;;
ARM;1987;;;;;;;
ARM;1988;;;;;;;
ARM;1989;;;;;;;
ARM;1990;;;;;;;
ARM;1991;;;;;;;
ARM;1992;;;;;;;
ARM;1993;;;;;;;
ARM;1994;;;;;;;
ARM;1995;;;;;;;
ARM;1996;;;;;;;
ARM;1997;;;1;;;;1
ARM;1998;;;1;;;;1
ARM;1999;;;;;;;
ARM;2000;1;;;;;;1
ARM;2001;;;;;;;
ARM;2002;;;;;;;
ARM;2003;;;;;;;
ARM;2004;;;1;;;;1
ARM;2005;;;;;;;
ARM;2006;;;;;;;
ARM;2007;;;;;;;
ARM;2008;;;;;;;
ARM;2009;;;;;;;
ARM;2010;;;;;;;
ARM;2011;;;;;;;
ARM;2012;;;;;;;
ARM;2013;;1;;;1;;2
ARM;2014;;;;;;;
ARM;2015;;;;;;;
ARM;2016;;;;1;;;1
ARM;2017;;;;;;;
ARM;2018;;;;;1;;1
ARM;2019;;;;;1;;1
ARM;2020;;;;;1;;1
ARM;2021;;;;;;;
ARM;2022;;;;;;;
ASM;1980;;;;;;;
ASM;1981;;;;;;;
ASM;1982;;;;;;;
ASM;1983;;;;;;;
ASM;1984;;;;;;;
ASM;1985;;;;;;;
ASM;1986;;;;;;;
ASM;1987;;;;;;;
ASM;1988;;;;;;;
ASM;1989;;;;;1;;1
ASM;1990;;;;;;;
ASM;1991;;;;;;;
ASM;1992;;;;;;;
ASM;1993;;;;;;;
ASM;1994;;;;;;;
ASM;1995;;;;;;;
ASM;1996;;;;;;;
ASM;1997;;;;;;;
ASM;1998;;;;;;;
ASM;1999;;;;;;;
ASM;2000;;;;;;;
ASM;2001;;;;;;;
ASM;2002;;;;;;;
ASM;2003;;;1;;;;1
ASM;2004;;;;;1;;1
ASM;2005;;;;;1;;1
ASM;2006;;;;;;;
ASM;2007;;;;;;;
ASM;2008;;;;;;;
ASM;2009;;;;;;;
ASM;2010;;;;;;;
ASM;2011;;;;;;;
ASM;2012;;;;;;;
ASM;2013;;;;;;;
ASM;2014;;;;;;;
ASM;2015;;;;;;;
ASM;2016;;;;;;;
ASM;2017;;;;;;;
ASM;2018;;;;;;;
ASM;2019;;;;;;;
ASM;2020;;;;;;;
ASM;2021;;;;;;;
ASM;2022;;;;;;;
ATG;1980;;;;;;;
ATG;1981;;;;;;;
ATG;1982;;;;;;;
ATG;1983;1;;;;;;1
ATG;1984;;;;;;;
ATG;1985;;;;;;;
ATG;1986;;;;;;;
ATG;1987;;;;;;;
ATG;1988;;;;;;;
ATG;1989;;;;;1;;1
ATG;1990;;;;;1;;1
ATG;1991;;;;;;;
ATG;1992;;;;;;;
ATG;1993;;;;;;;
ATG;1994;;;;;;;
ATG;1995;;;;;1;;1
ATG;1996;;;;;;;
ATG;1997;;;;;;;
ATG;1998;;;;;1;;1
ATG;1999;;;;;2;;2
ATG;2000;;;;;;;
ATG;2001;;;;;;;
ATG;2002;;;;;;;
ATG;2003;;;;;;;
ATG;2004;;;;;;;
ATG;2005;;;;;;;
ATG;2006;;;;;;;
ATG;2007;;;;;;;
ATG;2008;;;;;1;;1
ATG;2009;;;;;;;
ATG;2010;;;;;1;;1
ATG;2011;;;;;;;
ATG;2012;;;;;;;
ATG;2013;;;;;;;
ATG;2014;;;;;;;
ATG;2015;;;;;;;
ATG;2016;;;;;;;
ATG;2017;;;;;1;;1
ATG;2018;;;;;;;
ATG;2019;;;;;;;
ATG;2020;;;;;;;
ATG;2021;;;;;;;
ATG;2022;;;;;;;
AUS;1980;;;;;;;
AUS;1981;1;;1;;;;2
AUS;1982;;;;;3;;3
AUS;1983;;;;;;1;1
AUS;1984;;;1;;;;1
AUS;1985;;;;;1;2;3
AUS;1986;;;1;;3;;4
AUS;1987;;;;;;;
AUS;1988;;;2;;1;;3
AUS;1989;;;1;;2;;3
AUS;1990;;;2;;1;1;4
AUS;1991;1;;;;2;;3
AUS;1992;1;;;;2;;3
AUS;1993;;1;1;;2;;4
AUS;1994;;2;;;4;2;8
AUS;1995;;1;;;4;;5
AUS;1996;;;2;1;6;;9
AUS;1997;;;1;1;;2;4
AUS;1998;;;6;;;;6
AUS;1999;;;;;4;1;5
AUS;2000;;;1;;3;1;5
AUS;2001;;;4;;3;2;9
AUS;2002;1;;;;3;1;5
AUS;2003;;;4;;5;1;10
AUS;2004;;;3;;3;;6
AUS;2005;;;1;;2;1;4
AUS;2006;1;;1;;3;3;8
AUS;2007;;;1;;1;;2
AUS;2008;;;4;;1;;5
AUS;2009;;1;2;;2;1;6
AUS;2010;;;5;;3;;8
AUS;2011;;;1;;1;1;3
AUS;2012;;;2;;;;2
AUS;2013;;;;;1;2;3
AUS;2014;;1;;;1;2;4
AUS;2015;;;1;;4;3;8
AUS;2016;;;1;;1;1;3
AUS;2017;;;;;2;1;3
AUS;2018;1;1;1;;;;3
AUS;2019;;;1;;;2;3
AUS;2020;;;1;;2;;3
AUS;2021;;;4;;2;1;7
AUS;2022;;;5;;;;5
AUT;1980;;;1;;;;1
AUT;1981;;;;;1;;1
AUT;1982;;;1;1;;;2
AUT;1983;;;1;;;;1
AUT;1984;;;;1;1;;2
AUT;1985;;;1;;;;1
AUT;1986;;;;;;;
AUT;1987;;;;;;;
AUT;1988;;;;;;;
AUT;1989;;;;;;;
AUT;1990;;;;;5;;5
AUT;1991;;;1;;1;;2
AUT;1992;;;;;;;
AUT;1993;;;;;1;;1
AUT;1994;;;;;1;;1
AUT;1995;;;1;;;;1
AUT;1996;;;1;;;;1
AUT;1997;;;1;;;;1
AUT;1998;;;;;;;
AUT;1999;;;1;1;;;2
AUT;2000;;;;1;1;;2
AUT;2001;;;;;;;
AUT;2002;;;1;;2;;3
AUT;2003;;1;;;;;1
AUT;2004;;;;;;;
AUT;2005;;1;2;;;;3
AUT;2006;;;1;;;;1
AUT;2007;;1;;;1;;2
AUT;2008;;;;;1;;1
AUT;2009;;1;2;;1;;4
AUT;2010;;;;;;;
AUT;2011;;;;;;;
AUT;2012;;1;;;;;1
AUT;2013;;;1;;;;1
AUT;2014;;;;;;;
AUT;2015;;;;;;;
AUT;2016;;;1;;;;1
AUT;2017;;;;;2;;2
AUT;2018;;;;;;;
AUT;2019;;1;;;1;;2
AUT;2020;;;;;;;
AUT;2021;;;1;;;;1
AUT;2022;;;;;1;;1
AZE;1980;;;;;;;
AZE;1981;;;;;;;
AZE;1982;;;;;;;
AZE;1983;;;;;;;
AZE;1984;;;;;;;
AZE;1985;;;;;;;
AZE;1986;;;;;;;
AZE;1987;;;;;;;
AZE;1988;;;;;;;
AZE;1989;;;;;;;
AZE;1990;;;;;;;
AZE;1991;;;;;;;
AZE;1992;;;;;;;
AZE;1993;;;;;;;
AZE;1994;;;;;;;
AZE;1995;;;3;;;;3
AZE;1996;;;;;;;
AZE;1997;;;1;;;;1
AZE;1998;;;;;;;
AZE;1999;;;;;;;
AZE;2000;1;;;1;;;2
AZE;2001;;;;;;;
AZE;2002;;;;;;;
AZE;2003;;;1;;;;1
AZE;2004;;;;;;;
AZE;2005;;;;;;;
AZE;2006;;;;;;;
AZE;2007;;;;;;;
AZE;2008;;;;;;;
AZE;2009;;;1;;;;1
AZE;2010;;;1;;;;1
AZE;2011;;;;;;;
AZE;2012;;1;;;;;1
AZE;2013;;;;;;;
AZE;2014;;;;;;;
AZE;2015;;;;;;;
AZE;2016;;;;;;;
AZE;2017;;;;;;;
AZE;2018;;;;;;;
AZE;2019;;;;;;;
AZE;2020;;;;;;;
AZE;2021;;;;;;;
AZE;2022;;;;;;;
AZO;1980;;;;;;;
AZO;1981;;;;;;;
AZO;1982;;;;;;;
AZO;1983;;;;;;;
AZO;1984;;;;;;;
AZO;1985;;;;;;;
AZO;1986;;;;;;;
AZO;1987;;;;;;;
AZO;1988;;;;;;;
AZO;1989;;;;;;;
AZO;1990;;;;;;;
AZO;1991;;;;;;;
AZO;1992;;;;;;;
AZO;1993;;;;;;;
AZO;1994;;;;;;;
AZO;1995;;;;;;;
AZO;1996;;;;;1;;1
AZO;1997;;;;1;;;1
AZO;1998;;;;;;;
AZO;1999;;;;;;;
AZO;2000;;;;;;;
AZO;2001;;;;;;;
AZO;2002;;;;;;;
AZO;2003;;;;;;;
AZO;2004;;;;;;;
AZO;2005;;;;;;;
AZO;2006;;;;;;;
AZO;2007;;;;;;;
AZO;2008;;;;;;;
AZO;2009;;;;;;;
AZO;2010;;;;;;;
AZO;2011;;;;;;;
AZO;2012;;;;;;;
AZO;2013;;;;;;;
AZO;2014;;;;;;;
AZO;2015;;;;;;;
AZO;2016;;;;;;;
AZO;2017;;;;;;;
AZO;2018;;;;;;;
AZO;2019;;;;;;;
AZO;2020;;;;;;;
AZO;2021;;;;;;;
AZO;2022;;;;;;;
BDI;1980;;;;;;;
BDI;1981;;;;;;;
BDI;1982;;;;;;;
BDI;1983;;;;;;;
BDI;1984;;;;;;;
BDI;1985;;;;;;;
BDI;1986;;;;;;;
BDI;1987;;;;;;;
BDI;1988;;;;;;;
BDI;1989;;;1;;;;1
BDI;1990;;;;;;;
BDI;1991;;;;;;;
BDI;1992;;;;;;;
BDI;1993;;;;;;;
BDI;1994;;;;;;;
BDI;1995;;;;;;;
BDI;1996;;;;;;;
BDI;1997;;;;;;;
BDI;1998;;;;;;;
BDI;1999;1;;;;1;;2
BDI;2000;;;1;;;;1
BDI;2001;;;;;;;
BDI;2002;;;2;;;;2
BDI;2003;1;;;;;;1
BDI;2004;;;1;;2;;3
BDI;2005;1;;1;;;;2
BDI;2006;;;6;;1;;7
BDI;2007;;;2;;;;2
BDI;2008;1;;2;;;;3
BDI;2009;1;;1;;;;2
BDI;2010;1;;2;;1;;4
BDI;2011;;;1;;1;;2
BDI;2012;;;;;;;
BDI;2013;;;;;;;
BDI;2014;;;1;;;;1
BDI;2015;;;1;1;;;2
BDI;2016;;;;;;;
BDI;2017;;;;1;;;1
BDI;2018;;;3;;;;3
BDI;2019;;;2;1;;;3
BDI;2020;;;2;;1;;3
BDI;2021;;;1;;;;1
BDI;2022;;;;;;;
BEL;1980;;;;;;;
BEL;1981;;;;;;;
BEL;1982;;;;;;;
BEL;1983;;;;;;;
BEL;1984;;;;;1;;1
BEL;1985;;1;;;1;;2
BEL;1986;;;;;;;
BEL;1987;;;;;;;
BEL;1988;;;;;;;
BEL;1989;;;;;;;
BEL;1990;;;;;6;;6
BEL;1991;;;;;;;
BEL;1992;;;;;;;
BEL;1993;;;2;;;;2
BEL;1994;;;1;;;;1
BEL;1995;;;;;1;;1
BEL;1996;;;;;;;
BEL;1997;;;;;;;
BEL;1998;;;1;;1;;2
BEL;1999;;;;;2;;2
BEL;2000;;;;;;;
BEL;2001;;;;;;;
BEL;2002;;;4;;1;;5
BEL;2003;;1;1;;;;2
BEL;2004;;;;;;;
BEL;2005;;2;1;;;;3
BEL;2006;;1;;;;;1
BEL;2007;;;;;1;;1
BEL;2008;;1;;;1;;2
BEL;2009;;;;;;;
BEL;2010;;;1;;2;;3
BEL;2011;;;1;;1;;2
BEL;2012;;1;;;;;1
BEL;2013;;;;;2;;2
BEL;2014;;;;;1;;1
BEL;2015;;1;;;;;1
BEL;2016;;;1;;1;;2
BEL;2017;;;;;;;
BEL;2018;;1;;;1;;2
BEL;2019;;3;;;;;3
BEL;2020;;1;;;1;;2
BEL;2021;;;1;;2;;3
BEL;2022;;;;;1;;1
BEN;1980;1;;;;;;1
BEN;1981;;;;;;;
BEN;1982;;;1;;;;1
BEN;1983;;;;;;;
BEN;1984;;;;;;1;1
BEN;1985;;;1;;;;1
BEN;1986;;;;;;;
BEN;1987;;;;;;;
BEN;1988;;;1;;;;1
BEN;1989;;;;;;;
BEN;1990;;;;;;;
BEN;1991;;;1;;;;1
BEN;1992;;;;;;;
BEN;1993;;;;;;;
BEN;1994;;;1;;;;1
BEN;1995;;;1;;;;1
BEN;1996;;;1;;;;1
BEN;1997;;;1;;;;1
BEN;1998;;;1;;;;1
BEN;1999;;;1;;;;1
BEN;2000;;;;;;;
BEN;2001;;;;;;;
BEN;2002;;;;;;;
BEN;2003;;;;;;;
BEN;2004;;;;;;;
BEN;2005;;;;;;;
BEN;2006;;;;;;;
BEN;2007;;;1;;;;1
BEN;2008;;;1;;;;1
BEN;2009;;;2;;1;;3
BEN;2010;;;1;;;;1
BEN;2011;;;1;;;;1
BEN;2012;;;1;;;;1
BEN;2013;;;1;;;1;2
BEN;2014;;;;;;;
BEN;2015;;;;;;;
BEN;2016;;;;;;;
BEN;2017;;;;;;;
BEN;2018;;;;;;;
BEN;2019;;;;;;;
BEN;2020;;;1;;;;1
BEN;2021;;;1;;;;1
BEN;2022;;;1;;;;1
BFA;1980;1;;;;;;1
BFA;1981;;;;;;;
BFA;1982;;;;;;;
BFA;1983;;;;;;;
BFA;1984;;;1;;;;1
BFA;1985;;;1;;;;1
BFA;1986;;;;;;;
BFA;1987;;;;;;;
BFA;1988;1;;1;;;;2
BFA;1989;;;;;;;
BFA;1990;1;;;;;;1
BFA;1991;;;;;;;
BFA;1992;;;;;;;
BFA;1993;;;;;;;
BFA;1994;;;1;;;;1
BFA;1995;1;;;;;;1
BFA;1996;;;;;;;
BFA;1997;;;;;;;
BFA;1998;1;;;;;;1
BFA;1999;;;1;;;;1
BFA;2000;;;;;;;
BFA;2001;1;;;;;;1
BFA;2002;;;;;;;
BFA;2003;;;1;;;;1
BFA;2004;;;;;;;
BFA;2005;;;;;;;
BFA;2006;;;2;;;;2
BFA;2007;;;1;;;;1
BFA;2008;;;2;;;;2
BFA;2009;;;2;;;;2
BFA;2010;;;1;;;;1
BFA;2011;1;;;;;;1
BFA;2012;;;1;;;;1
BFA;2013;;;1;;;;1
BFA;2014;1;;;;;;1
BFA;2015;;;1;;;;1
BFA;2016;;;1;;;;1
BFA;2017;;;1;;;;1
BFA;2018;;;;;;;
BFA;2019;;;;;;;
BFA;2020;1;;3;;;;4
BFA;2021;;;;;;;
BFA;2022;1;;;;;;1
BGD;1980;;;1;;1;;2
BGD;1981;;;;;3;;3
BGD;1982;1;;1;;;;2
BGD;1983;;;4;;4;;8
BGD;1984;;;1;;;;1
BGD;1985;;;2;;3;;5
BGD;1986;;;2;;4;;6
BGD;1987;;;2;;1;;3
BGD;1988;;;2;;4;;6
BGD;1989;1;2;1;;2;;6
BGD;1990;;2;2;;4;;8
BGD;1991;;1;3;;2;;6
BGD;1992;;;3;;2;;5
BGD;1993;;;3;;8;;11
BGD;1994;;1;4;;4;;9
BGD;1995;;1;4;;4;;9
BGD;1996;;1;2;;4;;7
BGD;1997;;1;1;;5;;7
BGD;1998;;1;1;;5;;7
BGD;1999;;;5;;6;;11
BGD;2000;;1;3;;7;;11
BGD;2001;;1;2;;4;;7
BGD;2002;;1;1;;4;;6
BGD;2003;;2;2;;3;;7
BGD;2004;;;3;;4;;7
BGD;2005;;2;3;;7;;12
BGD;2006;;;2;;5;;7
BGD;2007;;1;2;;2;;5
BGD;2008;;;2;1;2;;5
BGD;2009;1;1;2;;2;;6
BGD;2010;;;2;1;3;;6
BGD;2011;;2;1;1;1;;5
BGD;2012;;1;2;;2;;5
BGD;2013;;;;;3;;3
BGD;2014;;;2;;2;;4
BGD;2015;;;2;1;4;;7
BGD;2016;;;1;;2;;3
BGD;2017;;;2;1;2;;5
BGD;2018;;1;2;;1;;4
BGD;2019;;1;1;1;3;;6
BGD;2020;;;1;;1;;2
BGD;2021;;;1;;1;;2
BGD;2022;;;1;;1;;2
BGR;1980;;;;;;;
BGR;1981;;;;;1;;1
BGR;1982;;;;;;;
BGR;1983;1;;;;;;1
BGR;1984;;;;;;;
BGR;1985;;;;;;;
BGR;1986;;;;;;;
BGR;1987;;;;;;;
BGR;1988;;;;;;;
BGR;1989;;;;;;;
BGR;1990;;;;;;;
BGR;1991;;;;;;;
BGR;1992;;;;;;;
BGR;1993;;;;;1;;1
BGR;1994;;;;;;;
BGR;1995;;;;;;;
BGR;1996;;;;;;;
BGR;1997;;;1;;;;1
BGR;1998;;1;;;;;1
BGR;1999;;;;;1;;1
BGR;2000;1;2;;;;1;4
BGR;2001;;;;;1;1;2
BGR;2002;;;1;;;;1
BGR;2003;;;;;;;
BGR;2004;;;;;;;
BGR;2005;;1;5;;1;;7
BGR;2006;;;2;;;;2
BGR;2007;;1;3;;;2;6
BGR;2008;;1;;;;;1
BGR;2009;;;;;;;
BGR;2010;;1;1;;;;2
BGR;2011;;;;;;;
BGR;2012;;2;1;;;;3
BGR;2013;;;;;;;
BGR;2014;;;4;;1;;5
BGR;2015;;;1;;;;1
BGR;2016;;;;;;;
BGR;2017;;;;;;;
BGR;2018;;;1;;;;1
BGR;2019;;;;;;;
BGR;2020;;;;;;;
BGR;2021;;;1;;;1;2
BGR;2022;;;1;;;;1
BHS;1980;;;;;;;
BHS;1981;;;;;;;
BHS;1982;;;;;;;
BHS;1983;;;;;;;
BHS;1984;;;;;;;
BHS;1985;;;;;;;
BHS;1986;;;;;;;
BHS;1987;;;;;;;
BHS;1988;;;1;;;;1
BHS;1989;;;;;;;
BHS;1990;;;;;1;;1
BHS;1991;;;;;;;
BHS;1992;;;;;1;;1
BHS;1993;;;;;;;
BHS;1994;;;;;;;
BHS;1995;;;;;1;;1
BHS;1996;;;;;;;
BHS;1997;;;;;;;
BHS;1998;;;;;;;
BHS;1999;;;;;1;;1
BHS;2000;;;;;;;
BHS;2001;;;;;1;;1
BHS;2002;;;;;;;
BHS;2003;;;;;;;
BHS;2004;;;;;3;;3
BHS;2005;;;;;1;;1
BHS;2006;;;;;;;
BHS;2007;;;;;1;;1
BHS;2008;;;;;2;;2
BHS;2009;;;;;;;
BHS;2010;;;;;;;
BHS;2011;;;;;1;;1
BHS;2012;;;;;1;;1
BHS;2013;;;1;;;;1
BHS;2014;;;;;;;
BHS;2015;;;;;1;;1
BHS;2016;;;;;1;;1
BHS;2017;;;;;1;;1
BHS;2018;;;;;;;
BHS;2019;;;;;1;;1
BHS;2020;;;;;;;
BHS;2021;;;;;;;
BHS;2022;;;;;;;
BIH;1980;;;;;;;
BIH;1981;;;;;;;
BIH;1982;;;;;;;
BIH;1983;;;;;;;
BIH;1984;;;;;;;
BIH;1985;;;;;;;
BIH;1986;;;;;;;
BIH;1987;;;;;;;
BIH;1988;;;;;;;
BIH;1989;;;;;;;
BIH;1990;;;;;;;
BIH;1991;;;;;;;
BIH;1992;;;;;;;
BIH;1993;;;;;;;
BIH;1994;;;;;;;
BIH;1995;;;;;;;
BIH;1996;;;;;;;
BIH;1997;;;;;;;
BIH;1998;;;;;;;
