ISO3;Type;ForestArea;ForestExtent;LandArea;ShareForest;CarbonStocksForests;ICarbonStocksForests
KAZ    ;1998;3157.99;99.899;269970;1.17;150.642;100.902
KAZ    ;1999;3157.458;99.882;269970;1.17;150.866;101.052
KAZ    ;2000;3156.926;99.865;269970;1.169;151.09;101.202
KAZ    ;2001;3149.451;99.629;269970;1.167;151.503;101.479
KAZ    ;2002;3141.977;99.392;269970;1.164;151.916;101.755
KAZ    ;2003;3134.502;99.156;269970;1.161;152.329;102.032
KAZ    ;2004;3127.027;98.92;269970;1.158;152.742;102.308
KAZ    ;2005;3119.553;98.683;269970;1.156;153.155;102.585
KAZ    ;2006;3112.078;98.447;269970;1.153;153.567;102.861
KAZ    ;2007;3104.603;98.21;269970;1.15;153.98;103.138
KAZ    ;2008;3097.129;97.974;269970;1.147;154.393;103.414
KAZ    ;2009;3089.654;97.737;269970;1.144;154.806;103.691
KAZ    ;2010;3082.18;97.501;269970;1.142;155.219;103.967
KAZ    ;2011;3127.435;98.932;269970;1.158;157.908;105.769
KAZ    ;2012;3172.69;100.364;269970;1.175;160.597;107.57
KAZ    ;2013;3217.945;101.796;269970;1.192;163.286;109.371
KAZ    ;2014;3263.201;103.227;269970;1.209;165.976;111.173
KAZ    ;2015;3308.456;104.659;269970;1.225;168.665;112.974
KAZ    ;2016;3337.71;105.584;269970;1.236;168.655;112.967
KAZ    ;2017;3366.96;106.51;269970;1.247;168.651;112.964
KAZ    ;2018;3396.201;107.435;269970;1.258;172.731;115.697
KAZ    ;2019;3425.44;108.36;269970;1.269;172.745;115.707
KAZ    ;2020;3454.68;109.284;269970;1.28;172.734;115.699
KEN    ;1992;3879.07;100;56914;6.816;459.476;100
KEN    ;1993;3889.335;100.265;56914;6.834;460.692;100.265
KEN    ;1994;3899.6;100.529;56914;6.852;461.908;100.529
KEN    ;1995;3909.865;100.794;56914;6.87;463.123;100.794
KEN    ;1996;3920.13;101.059;56914;6.888;464.339;101.059
KEN    ;1997;3930.395;101.323;56914;6.906;465.555;101.323
KEN    ;1998;3940.66;101.588;56914;6.924;466.771;101.588
KEN    ;1999;3950.925;101.852;56914;6.942;467.987;101.852
KEN    ;2000;3961.19;102.117;56914;6.96;469.203;102.117
KEN    ;2001;3926.705;101.228;56914;6.899;465.111;101.226
KEN    ;2002;3892.22;100.339;56914;6.839;461.019;100.336
KEN    ;2003;3857.735;99.45;56914;6.778;456.927;99.445
KEN    ;2004;3823.25;98.561;56914;6.718;452.835;98.555
KEN    ;2005;3788.765;97.672;56914;6.657;448.743;97.664
KEN    ;2006;3754.28;96.783;56914;6.596;444.651;96.774
KEN    ;2007;3719.795;95.894;56914;6.536;440.559;95.883
KEN    ;2008;3685.31;95.005;56914;6.475;436.467;94.992
KEN    ;2009;3650.825;94.116;56914;6.415;432.375;94.102
KEN    ;2010;3616.34;93.227;56914;6.354;428.283;93.211
KEN    ;2011;3597.554;92.743;56914;6.321;426.051;92.726
KEN    ;2012;3578.768;92.258;56914;6.288;423.819;92.24
KEN    ;2013;3559.982;91.774;56914;6.255;421.587;91.754
KEN    ;2014;3541.196;91.29;56914;6.222;419.356;91.268
KEN    ;2015;3522.41;90.806;56914;6.189;417.124;90.783
KEN    ;2016;3551.97;91.568;56914;6.241;420.66;91.552
KEN    ;2017;3581.53;92.33;56914;6.293;424.161;92.314
KEN    ;2018;3611.09;93.092;56914;6.345;427.661;93.076
KEN    ;2019;3611.09;93.092;56914;6.345;427.661;93.076
KEN    ;2020;3611.09;93.092;56914;6.345;427.661;93.076
KGZ    ;1992;1145.318;100;19180;5.971;32.912;100
KGZ    ;1993;1149.766;100.388;19180;5.995;33.191;100.847
KGZ    ;1994;1154.214;100.777;19180;6.018;33.47;101.695
KGZ    ;1995;1158.661;101.165;19180;6.041;33.749;102.543
KGZ    ;1996;1163.109;101.553;19180;6.064;34.028;103.39
KGZ    ;1997;1167.557;101.942;19180;6.087;34.307;104.238
KGZ    ;1998;1172.005;102.33;19180;6.111;34.586;105.086
KGZ    ;1999;1176.452;102.718;19180;6.134;34.865;105.933
KGZ    ;2000;1180.9;103.107;19180;6.157;35.144;106.781
KGZ    ;2001;1185.778;103.533;19180;6.182;35.146;106.788
KGZ    ;2002;1190.656;103.959;19180;6.208;35.149;106.796
KGZ    ;2003;1195.534;104.384;19180;6.233;35.151;106.804
KGZ    ;2004;1200.412;104.81;19180;6.259;35.154;106.812
KGZ    ;2005;1205.29;105.236;19180;6.284;35.156;106.819
KGZ    ;2006;1210.168;105.662;19180;6.31;35.159;106.827
KGZ    ;2007;1215.046;106.088;19180;6.335;35.161;106.835
KGZ    ;2008;1219.924;106.514;19180;6.36;35.164;106.842
KGZ    ;2009;1224.802;106.94;19180;6.386;35.166;106.85
KGZ    ;2010;1229.68;107.366;19180;6.411;35.169;106.857
KGZ    ;2011;1234.106;107.752;19180;6.434;35.37;107.47
KGZ    ;2012;1238.532;108.139;19180;6.457;35.572;108.083
KGZ    ;2013;1242.958;108.525;19180;6.48;35.774;108.696
KGZ    ;2014;1247.384;108.912;19180;6.504;35.976;109.309
KGZ    ;2015;1251.81;109.298;19180;6.527;36.177;109.922
KGZ    ;2016;1256.24;109.685;19180;6.55;36.908;112.143
KGZ    ;2017;1260.664;110.071;19180;6.573;37.543;114.07
KGZ    ;2018;1278.9;111.663;19180;6.668;38.508;117.002
KGZ    ;2019;1297.14;113.256;19180;6.763;39.563;120.208
KGZ    ;2020;1315.38;114.848;19180;6.858;40.632;123.457
KHM    ;1992;10960.032;100;17652;62.089;556.879;100
KHM    ;1993;10937.653;99.796;17652;61.963;555.742;99.796
KHM    ;1994;10915.274;99.592;17652;61.836;554.605;99.592
KHM    ;1995;10892.895;99.387;17652;61.709;553.468;99.387
KHM    ;1996;10870.516;99.183;17652;61.582;552.331;99.183
KHM    ;1997;10848.137;98.979;17652;61.456;551.194;98.979
KHM    ;1998;10825.758;98.775;17652;61.329;550.057;98.775
KHM    ;1999;10803.379;98.571;17652;61.202;548.92;98.571
KHM    ;2000;10781;98.367;17652;61.075;547.783;98.367
KHM    ;2001;10761.823;98.192;17652;60.967;546.808;98.192
KHM    ;2002;10742.646;98.017;17652;60.858;545.834;98.017
KHM    ;2003;10723.469;97.842;17652;60.749;544.86;97.842
KHM    ;2004;10704.292;97.667;17652;60.641;543.885;97.667
KHM    ;2005;10685.115;97.492;17652;60.532;542.911;97.492
KHM    ;2006;10665.938;97.317;17652;60.423;541.936;97.317
KHM    ;2007;10646.761;97.142;17652;60.315;540.962;97.142
KHM    ;2008;10627.584;96.967;17652;60.206;539.987;96.967
KHM    ;2009;10608.407;96.792;17652;60.097;539.013;96.792
KHM    ;2010;10589.23;96.617;17652;59.989;538.039;96.617
KHM    ;2011;10240.748;93.437;17652;58.015;520.332;93.437
KHM    ;2012;9892.266;90.258;17652;56.04;502.626;90.258
KHM    ;2013;9543.784;87.078;17652;54.066;484.92;87.078
KHM    ;2014;9195.302;83.898;17652;52.092;467.213;83.899
KHM    ;2015;8846.82;80.719;17652;50.118;449.507;80.719
KHM    ;2016;8691.13;79.298;17652;49.236;441.596;79.298
KHM    ;2017;8535.44;77.878;17652;48.354;433.686;77.878
KHM    ;2018;8379.75;76.457;17652;47.472;425.775;76.457
KHM    ;2019;8224.06;75.037;17652;46.59;417.865;75.037
KHM    ;2020;8068.37;73.616;17652;45.708;409.954;73.616
KIR    ;1992;1.18;100;81;1.457;;
KIR    ;1993;1.18;100;81;1.457;;
KIR    ;1994;1.18;100;81;1.457;;
KIR    ;1995;1.18;100;81;1.457;;
KIR    ;1996;1.18;100;81;1.457;;
KIR    ;1997;1.18;100;81;1.457;;
KIR    ;1998;1.18;100;81;1.457;;
KIR    ;1999;1.18;100;81;1.457;;
KIR    ;2000;1.18;100;81;1.457;;
KIR    ;2001;1.18;100;81;1.457;;
KIR    ;2002;1.18;100;81;1.457;;
KIR    ;2003;1.18;100;81;1.457;;
KIR    ;2004;1.18;100;81;1.457;;
KIR    ;2005;1.18;100;81;1.457;;
KIR    ;2006;1.18;100;81;1.457;;
KIR    ;2007;1.18;100;81;1.457;;
KIR    ;2008;1.18;100;81;1.457;;
KIR    ;2009;1.18;100;81;1.457;;
KIR    ;2010;1.18;100;81;1.457;;
KIR    ;2011;1.18;100;81;1.457;;
KIR    ;2012;1.18;100;81;1.457;;
KIR    ;2013;1.18;100;81;1.457;;
KIR    ;2014;1.18;100;81;1.457;;
KIR    ;2015;1.18;100;81;1.457;;
KIR    ;2016;1.18;100;81;1.457;;
KIR    ;2017;1.18;100;81;1.457;;
KIR    ;2018;1.18;100;81;1.457;;
KIR    ;2019;1.18;100;81;1.457;;
KIR    ;2020;1.18;100;81;1.457;;
KNA    ;1992;11;100;26;42.308;1.391;100
KNA    ;1993;11;100;26;42.308;1.391;100
KNA    ;1994;11;100;26;42.308;1.391;100
KNA    ;1995;11;100;26;42.308;1.391;100
KNA    ;1996;11;100;26;42.308;1.391;100
KNA    ;1997;11;100;26;42.308;1.391;100
KNA    ;1998;11;100;26;42.308;1.391;100
KNA    ;1999;11;100;26;42.308;1.391;100
KNA    ;2000;11;100;26;42.308;1.391;100
KNA    ;2001;11;100;26;42.308;1.391;100
KNA    ;2002;11;100;26;42.308;1.391;100
KNA    ;2003;11;100;26;42.308;1.391;100
KNA    ;2004;11;100;26;42.308;1.391;100
KNA    ;2005;11;100;26;42.308;1.391;100
KNA    ;2006;11;100;26;42.308;1.391;100
KNA    ;2007;11;100;26;42.308;1.391;100
KNA    ;2008;11;100;26;42.308;1.391;100
KNA    ;2009;11;100;26;42.308;1.391;100
KNA    ;2010;11;100;26;42.308;1.391;100
KNA    ;2011;11;100;26;42.308;1.391;100
KNA    ;2012;11;100;26;42.308;1.391;100
KNA    ;2013;11;100;26;42.308;1.391;100
KNA    ;2014;11;100;26;42.308;1.391;100
KNA    ;2015;11;100;26;42.308;1.391;100
KNA    ;2016;11;100;26;42.308;1.391;100
KNA    ;2017;11;100;26;42.308;1.391;100
KNA    ;2018;11;100;26;42.308;1.391;100
KNA    ;2019;11;100;26;42.308;1.391;100
KNA    ;2020;11;100;26;42.308;1.391;100
KOR    ;1992;6536;100;9646;67.759;157.771;100
KOR    ;1993;6528.5;99.885;9646;67.681;169.345;107.336
KOR    ;1994;6521;99.771;9646;67.603;180.919;114.672
KOR    ;1995;6513.5;99.656;9646;67.525;192.493;122.008
KOR    ;1996;6506;99.541;9646;67.448;204.066;129.344
KOR    ;1997;6498.5;99.426;9646;67.37;215.64;136.679
KOR    ;1998;6491;99.312;9646;67.292;227.214;144.015
KOR    ;1999;6483.5;99.197;9646;67.214;238.788;151.351
KOR    ;2000;6476;99.082;9646;67.137;250.362;158.687
KOR    ;2001;6467.1;98.946;9674;66.85;266.758;169.08
KOR    ;2002;6458.2;98.81;9679;66.724;283.155;179.472
KOR    ;2003;6449.3;98.674;9680;66.625;299.551;189.864
KOR    ;2004;6440.4;98.537;9682;66.519;315.947;200.257
KOR    ;2005;6431.5;98.401;9685;66.407;332.343;210.649
KOR    ;2006;6422.6;98.265;9688;66.294;348.74;221.042
KOR    ;2007;6413.7;98.129;9692;66.175;365.136;231.434
KOR    ;2008;6404.8;97.993;9699;66.036;381.532;241.827
KOR    ;2009;6395.9;97.856;9706;65.896;397.928;252.219
KOR    ;2010;6387;97.72;9720;65.71;414.325;262.612
KOR    ;2011;6377;97.567;9719;65.614;428.086;271.334
KOR    ;2012;6367;97.414;9731;65.43;441.848;280.057
KOR    ;2013;6357;97.261;9742.6;65.25;455.61;288.779
KOR    ;2014;6347;97.108;9743;65.144;469.371;297.502
KOR    ;2015;6337;96.955;9744.5;65.032;483.133;306.224
KOR    ;2016;6325;96.772;9748.9;64.879;496.133;314.464
KOR    ;2017;6317;96.649;9751;64.783;511.993;324.517
KOR    ;2018;6307;96.496;9752;64.674;521.589;330.599
KOR    ;2019;6297;96.343;9760;64.518;533.797;338.337
KOR    ;2020;6287;96.19;9760;64.416;545.586;345.809
KWT    ;1992;3.73;100;1782;0.209;;
KWT    ;1993;3.87;103.753;1782;0.217;;
KWT    ;1994;4.01;107.507;1782;0.225;;
KWT    ;1995;4.15;111.26;1782;0.233;;
KWT    ;1996;4.29;115.013;1782;0.241;;
KWT    ;1997;4.43;118.767;1782;0.249;;
KWT    ;1998;4.57;122.52;1782;0.256;;
KWT    ;1999;4.71;126.273;1782;0.264;;
KWT    ;2000;4.85;130.027;1782;0.272;;
KWT    ;2001;4.99;133.78;1782;0.28;;
KWT    ;2002;5.13;137.534;1782;0.288;;
KWT    ;2003;5.27;141.287;1782;0.296;;
KWT    ;2004;5.41;145.04;1782;0.304;;
KWT    ;2005;5.55;148.794;1782;0.311;;
KWT    ;2006;5.69;152.547;1782;0.319;;
KWT    ;2007;5.83;156.3;1782;0.327;;
KWT    ;2008;5.97;160.054;1782;0.335;;
KWT    ;2009;6.11;163.807;1782;0.343;;
KWT    ;2010;6.25;167.56;1782;0.351;;
KWT    ;2011;6.25;167.56;1782;0.351;;
KWT    ;2012;6.25;167.56;1782;0.351;;
KWT    ;2013;6.25;167.56;1782;0.351;;
KWT    ;2014;6.25;167.56;1782;0.351;;
KWT    ;2015;6.25;167.56;1782;0.351;;
KWT    ;2016;6.25;167.56;1782;0.351;;
KWT    ;2017;6.25;167.56;1782;0.351;;
KWT    ;2018;6.25;167.56;1782;0.351;;
KWT    ;2019;6.25;167.56;1782;0.351;;
KWT    ;2020;6.25;167.56;1782;0.351;;
LAO    ;1992;17759.4;100;23080;76.947;1217.052;100
LAO    ;1993;17717.6;99.765;23080;76.766;1214.187;99.765
LAO    ;1994;17675.8;99.529;23080;76.585;1211.323;99.529
LAO    ;1995;17634;99.294;23080;76.404;1208.458;99.294
LAO    ;1996;17592.2;99.059;23080;76.223;1205.593;99.059
LAO    ;1997;17550.4;98.823;23080;76.042;1202.729;98.823
LAO    ;1998;17508.6;98.588;23080;75.86;1199.864;98.588
LAO    ;1999;17466.8;98.352;23080;75.679;1197;98.352
LAO    ;2000;17425;98.117;23080;75.498;1194.135;98.117
LAO    ;2001;17376.55;97.844;23080;75.288;1190.815;97.844
LAO    ;2002;17328.1;97.571;23080;75.078;1187.495;97.571
LAO    ;2003;17279.65;97.299;23080;74.869;1184.174;97.299
LAO    ;2004;17231.2;97.026;23080;74.659;1180.854;97.026
LAO    ;2005;17182.75;96.753;23080;74.449;1177.534;96.753
LAO    ;2006;17134.3;96.48;23080;74.239;1174.214;96.48
LAO    ;2007;17085.85;96.207;23080;74.029;1170.893;96.207
LAO    ;2008;17037.4;95.935;23080;73.819;1167.573;95.935
LAO    ;2009;16988.95;95.662;23080;73.609;1164.253;95.662
LAO    ;2010;16940.5;95.389;23080;73.399;1160.932;95.389
LAO    ;2011;16906;95.195;23080;73.25;1158.568;95.195
LAO    ;2012;16871.5;95;23080;73.1;1156.204;95
LAO    ;2013;16837;94.806;23080;72.951;1153.84;94.806
LAO    ;2014;16802.5;94.612;23080;72.801;1151.475;94.612
LAO    ;2015;16768;94.418;23080;72.652;1149.111;94.418
LAO    ;2016;16733.5;94.223;23080;72.502;1146.747;94.223
LAO    ;2017;16699;94.029;23080;72.353;1144.382;94.029
LAO    ;2018;16664.5;93.835;23080;72.203;1142.018;93.835
LAO    ;2019;16630;93.641;23080;72.054;1139.654;93.641
LAO    ;2020;16595.5;93.446;23080;71.904;1137.29;93.446
LBN    ;1992;139.396;100;1023;13.626;4.885;100
LBN    ;1993;139.244;99.891;1023;13.611;4.882;99.928
LBN    ;1994;139.092;99.782;1023;13.596;4.878;99.857
LBN    ;1995;138.94;99.673;1023;13.582;4.875;99.785
LBN    ;1996;138.788;99.564;1023;13.567;4.871;99.711
LBN    ;1997;138.636;99.455;1023;13.552;4.868;99.64
LBN    ;1998;138.484;99.346;1023;13.537;4.864;99.568
LBN    ;1999;138.332;99.237;1023;13.522;4.861;99.496
LBN    ;2000;138.18;99.128;1023;13.507;4.857;99.423
LBN    ;2001;138.097;99.068;1023;13.499;4.855;99.384
LBN    ;2002;138.014;99.009;1023;13.491;4.853;99.343
LBN    ;2003;137.931;98.949;1023;13.483;4.851;99.304
LBN    ;2004;137.848;98.889;1023;13.475;4.849;99.263
LBN    ;2005;137.765;98.83;1023;13.467;4.847;99.222
LBN    ;2006;137.682;98.77;1023;13.459;4.845;99.183
LBN    ;2007;137.599;98.711;1023;13.451;4.843;99.142
LBN    ;2008;137.516;98.651;1023;13.442;4.841;99.103
LBN    ;2009;137.433;98.592;1023;13.434;4.839;99.062
LBN    ;2010;137.35;98.532;1023;13.426;4.838;99.024
LBN    ;2011;137.946;98.96;1023;13.484;4.858;99.447
LBN    ;2012;138.542;99.387;1023;13.543;4.879;99.871
LBN    ;2013;139.138;99.815;1023;13.601;4.9;100.295
LBN    ;2014;139.734;100.242;1023;13.659;4.92;100.718
LBN    ;2015;140.33;100.67;1023;13.717;4.941;101.142
LBN    ;2016;140.93;101.1;1023;13.776;4.962;101.574
LBN    ;2017;141.53;101.531;1023;13.835;4.985;102.037
LBN    ;2018;142.13;101.961;1023;13.893;5.006;102.469
LBN    ;2019;142.73;102.392;1023;13.952;5.027;102.903
LBN    ;2020;143.33;102.822;1023;14.011;5.048;103.335
LBR    ;1992;8464.72;100;9632;87.881;1013.312;100
LBR    ;1993;8434.46;99.643;9632;87.567;1009.689;99.643
LBR    ;1994;8404.2;99.285;9632;87.253;1006.067;99.285
LBR    ;1995;8373.94;98.928;9632;86.939;1002.444;98.928
LBR    ;1996;8343.68;98.57;9632;86.625;998.822;98.57
LBR    ;1997;8313.42;98.213;9632;86.31;995.199;98.213
LBR    ;1998;8283.16;97.855;9632;85.996;991.577;97.855
LBR    ;1999;8252.9;97.498;9632;85.682;987.955;97.498
LBR    ;2000;8222.64;97.14;9632;85.368;984.332;97.14
LBR    ;2001;8192.38;96.783;9632;85.054;980.71;96.783
LBR    ;2002;8162.12;96.425;9632;84.74;977.087;96.425
LBR    ;2003;8131.86;96.068;9632;84.425;973.465;96.068
LBR    ;2004;8101.6;95.71;9632;84.111;969.842;95.71
LBR    ;2005;8071.34;95.353;9632;83.797;966.22;95.353
LBR    ;2006;8041.08;94.995;9632;83.483;962.598;94.995
LBR    ;2007;8010.82;94.638;9632;83.169;958.975;94.638
LBR    ;2008;7980.56;94.28;9632;82.855;955.353;94.28
LBR    ;2009;7950.3;93.923;9632;82.54;951.73;93.923
LBR    ;2010;7920.04;93.565;9632;82.226;948.108;93.565
LBR    ;2011;7889.78;93.208;9632;81.912;944.486;93.208
LBR    ;2012;7859.52;92.85;9632;81.598;940.863;92.85
LBR    ;2013;7829.26;92.493;9632;81.284;937.241;92.493
LBR    ;2014;7799;92.135;9632;80.97;933.618;92.135
LBR    ;2015;7768.74;91.778;9632;80.656;929.996;91.778
LBR    ;2016;7738.48;91.42;9632;80.341;926.373;91.42
LBR    ;2017;7708.22;91.063;9632;80.027;922.751;91.063
LBR    ;2018;7677.96;90.705;9632;79.713;919.129;90.705
LBR    ;2019;7647.7;90.348;9632;79.399;915.506;90.348
LBR    ;2020;7617.44;89.99;9632;79.085;911.884;89.99
LBY    ;1992;217;100;175954;0.123;6.05;100
LBY    ;1993;217;100;175954;0.123;6.05;100
LBY    ;1994;217;100;175954;0.123;6.05;100
LBY    ;1995;217;100;175954;0.123;6.05;100
LBY    ;1996;217;100;175954;0.123;6.05;100
LBY    ;1997;217;100;175954;0.123;6.05;100
LBY    ;1998;217;100;175954;0.123;6.05;100
LBY    ;1999;217;100;175954;0.123;6.05;100
LBY    ;2000;217;100;175954;0.123;6.05;100
LBY    ;2001;217;100;175954;0.123;6.05;100
LBY    ;2002;217;100;175954;0.123;6.05;100
LBY    ;2003;217;100;175954;0.123;6.05;100
LBY    ;2004;217;100;175954;0.123;6.05;100
LBY    ;2005;217;100;175954;0.123;6.05;100
LBY    ;2006;217;100;175954;0.123;6.05;100
LBY    ;2007;217;100;175954;0.123;6.05;100
LBY    ;2008;217;100;175954;0.123;6.05;100
LBY    ;2009;217;100;175954;0.123;6.05;100
LBY    ;2010;217;100;175954;0.123;6.05;100
LBY    ;2011;217;100;175954;0.123;6.05;100
LBY    ;2012;217;100;175954;0.123;6.05;100
LBY    ;2013;217;100;175954;0.123;6.05;100
LBY    ;2014;217;100;175954;0.123;6.05;100
LBY    ;2015;217;100;175954;0.123;6.05;100
LBY    ;2016;217;100;175954;0.123;6.05;100
LBY    ;2017;217;100;175954;0.123;6.05;100
LBY    ;2018;217;100;175954;0.123;6.05;100
LBY    ;2019;217;100;175954;0.123;6.05;100
LBY    ;2020;217;100;175954;0.123;6.05;100
LCA    ;1992;21.218;100;61;34.784;2.509;100
LCA    ;1993;21.192;99.877;61;34.741;2.547;101.498
LCA    ;1994;21.166;99.755;61;34.698;2.584;103.001
LCA    ;1995;21.14;99.632;61;34.656;2.622;104.499
LCA    ;1996;21.114;99.51;61;34.613;2.66;105.998
LCA    ;1997;21.088;99.387;61;34.57;2.697;107.5
LCA    ;1998;21.062;99.265;61;34.528;2.735;108.999
LCA    ;1999;21.036;99.142;61;34.485;2.773;110.501
LCA    ;2000;21.01;99.02;61;34.443;2.81;112
LCA    ;2001;20.986;98.907;61;34.403;2.843;113.315
LCA    ;2002;20.962;98.793;61;34.364;2.876;114.634
LCA    ;2003;20.938;98.68;61;34.325;2.909;115.949
LCA    ;2004;20.914;98.567;61;34.285;2.942;117.264
LCA    ;2005;20.89;98.454;61;34.246;2.975;118.584
LCA    ;2006;20.866;98.341;61;34.207;3.009;119.899
LCA    ;2007;20.842;98.228;61;34.167;3.042;121.214
LCA    ;2008;20.818;98.115;61;34.128;3.075;122.533
LCA    ;2009;20.794;98.002;61;34.089;3.108;123.848
LCA    ;2010;20.77;97.889;61;34.049;3.141;125.163
LCA    ;2011;20.77;97.889;61;34.049;3.18;126.754
LCA    ;2012;20.77;97.889;61;34.049;3.22;128.344
LCA    ;2013;20.77;97.889;61;34.049;3.26;129.934
LCA    ;2014;20.77;97.889;61;34.049;3.3;131.52
LCA    ;2015;20.77;97.889;61;34.049;3.34;133.11
LCA    ;2016;20.77;97.889;61;34.049;3.38;134.7
LCA    ;2017;20.77;97.889;61;34.049;3.42;136.29
LCA    ;2018;20.77;97.889;61;34.049;3.46;137.889
LCA    ;2019;20.77;97.889;61;34.049;3.5;139.475
LCA    ;2020;20.77;97.889;61;34.049;3.54;141.065
LIE    ;1992;6.54;100;16;40.875;1.036;100
LIE    ;1993;6.56;100.306;16;41;1.03;99.402
LIE    ;1994;6.58;100.612;16;41.125;1.024;98.813
LIE    ;1995;6.6;100.917;16;41.25;1.018;98.214
LIE    ;1996;6.62;101.223;16;41.375;1.012;97.626
LIE    ;1997;6.64;101.529;16;41.5;1.005;97.027
LIE    ;1998;6.66;101.835;16;41.625;0.999;96.439
LIE    ;1999;6.68;102.141;16;41.75;0.993;95.84
LIE    ;2000;6.7;102.446;16;41.875;0.987;95.242
LIE    ;2001;6.7;102.445;16;41.874;0.979;94.479
LIE    ;2002;6.7;102.443;16;41.874;0.971;93.707
LIE    ;2003;6.7;102.443;16;41.874;0.963;92.935
LIE    ;2004;6.7;102.442;16;41.873;0.955;92.173
LIE    ;2005;6.7;102.44;16;41.873;0.947;91.4
LIE    ;2006;6.699;102.439;16;41.872;0.939;90.628
LIE    ;2007;6.699;102.437;16;41.871;0.931;89.856
LIE    ;2008;6.699;102.437;16;41.871;0.923;89.094
LIE    ;2009;6.699;102.436;16;41.871;0.915;88.322
LIE    ;2010;6.699;102.434;16;41.87;0.907;87.549
LIE    ;2011;6.699;102.437;16;41.871;0.907;87.559
LIE    ;2012;6.699;102.439;16;41.872;0.907;87.559
LIE    ;2013;6.7;102.442;16;41.873;0.907;87.559
LIE    ;2014;6.7;102.443;16;41.874;0.907;87.559
LIE    ;2015;6.7;102.446;16;41.875;0.907;87.559
LIE    ;2016;6.7;102.446;16;41.875;0.907;87.559
LIE    ;2017;6.7;102.446;16;41.875;0.907;87.559
LIE    ;2018;6.7;102.446;16;41.875;0.907;87.559
LIE    ;2019;6.7;102.446;16;41.875;0.907;87.559
LIE    ;2020;6.7;102.446;16;41.875;0.907;87.559
LKA    ;1992;2313.548;100;6271;36.893;109.273;100
LKA    ;1993;2295.157;99.205;6271;36.6;108.407;99.207
LKA    ;1994;2276.766;98.41;6271;36.306;107.54;98.414
LKA    ;1995;2258.375;97.615;6271;36.013;106.674;97.621
LKA    ;1996;2239.984;96.82;6271;35.72;105.807;96.828
LKA    ;1997;2221.593;96.025;6271;35.426;104.941;96.035
LKA    ;1998;2203.202;95.23;6271;35.133;104.075;95.243
LKA    ;1999;2184.811;94.436;6271;34.84;103.208;94.45
LKA    ;2000;2166.42;93.641;6271;34.547;102.342;93.657
LKA    ;2001;2160.14;93.369;6271;34.446;102.053;93.393
LKA    ;2002;2153.86;93.098;6271;34.346;101.765;93.129
LKA    ;2003;2147.58;92.826;6271;34.246;101.477;92.865
LKA    ;2004;2141.3;92.555;6271;34.146;101.189;92.602
LKA    ;2005;2135.02;92.283;6271;34.046;100.9;92.338
LKA    ;2006;2128.74;92.012;6271;33.946;100.612;92.074
LKA    ;2007;2122.46;91.74;6271;33.846;100.324;91.81
LKA    ;2008;2116.18;91.469;6271;33.745;100.036;91.546
LKA    ;2009;2109.9;91.198;6271;33.645;99.747;91.283
LKA    ;2010;2103.62;90.926;6271;33.545;99.459;91.019
LKA    ;2011;2108.66;91.144;6271;33.626;99.663;91.206
LKA    ;2012;2113.7;91.362;6271;33.706;99.868;91.393
LKA    ;2013;2118.74;91.58;6271;33.786;100.072;91.579
LKA    ;2014;2123.78;91.798;6271;33.867;100.276;91.766
LKA    ;2015;2128.82;92.015;6189.3;34.395;100.48;91.953
LKA    ;2016;2125.66;91.879;6189.3;34.344;100.331;91.817
LKA    ;2017;2122.5;91.742;6189.3;34.293;100.182;91.68
LKA    ;2018;2119.34;91.606;6186.4;34.258;100.033;91.544
LKA    ;2019;2116.18;91.469;6186.447;34.207;99.884;91.407
LKA    ;2020;2113.02;91.332;6186;34.158;99.713;91.251
LSO    ;1992;34.52;100;3036;1.137;1.639;100
LSO    ;1993;34.52;100;3036;1.137;1.639;100
LSO    ;1994;34.52;100;3036;1.137;1.639;100
LSO    ;1995;34.52;100;3036;1.137;1.639;100
LSO    ;1996;34.52;100;3036;1.137;1.639;100
LSO    ;1997;34.52;100;3036;1.137;1.639;100
LSO    ;1998;34.52;100;3036;1.137;1.639;100
LSO    ;1999;34.52;100;3036;1.137;1.639;100
LSO    ;2000;34.52;100;3036;1.137;1.639;100
LSO    ;2001;34.52;100;3036;1.137;1.639;100
LSO    ;2002;34.52;100;3036;1.137;1.639;100
LSO    ;2003;34.52;100;3036;1.137;1.639;100
LSO    ;2004;34.52;100;3036;1.137;1.639;100
LSO    ;2005;34.52;100;3036;1.137;1.639;100
LSO    ;2006;34.52;100;3036;1.137;1.639;100
LSO    ;2007;34.52;100;3036;1.137;1.639;100
LSO    ;2008;34.52;100;3036;1.137;1.639;100
LSO    ;2009;34.52;100;3036;1.137;1.639;100
LSO    ;2010;34.52;100;3036;1.137;1.639;100
LSO    ;2011;34.52;100;3036;1.137;1.639;100
LSO    ;2012;34.52;100;3036;1.137;1.639;100
LSO    ;2013;34.52;100;3036;1.137;1.639;100
LSO    ;2014;34.52;100;3036;1.137;1.639;100
LSO    ;2015;34.52;100;3036;1.137;1.639;100
LSO    ;2016;34.52;100;3036;1.137;1.639;100
LSO    ;2017;34.52;100;3036;1.137;1.639;100
LSO    ;2018;34.52;100;3036;1.137;1.639;100
LSO    ;2019;34.52;100;3036;1.137;1.639;100
LSO    ;2020;34.52;100;3036;1.137;1.639;100
LTU    ;1992;1960;100;6268;31.27;136.337;100
